"question_id","created_at","cypher_query","execution_time_ms","query_complexity","question","result_count","sandbox_name","validated"
"0e0bdbc0-6268-4491-8834-5d75fafdb2a6","2025-11-16T18:22:09.519023+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH q, COUNT(DISTINCT t) AS tag_count WHERE q.score > 10 AND tag_count >= 3 RETURN q.title, q.score, tag_count ORDER BY q.score DESC LIMIT 5""","347.21","complex","Identify questions with a score above 10 that have at least three tags","5","buzzoverflow","true"
"143a37e7-518e-406c-ad6f-066f10cc47d5","2025-11-16T17:18:25.033705+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 3""","263.81","medium","What are the top 3 users with the highest reputation?","3","buzzoverflow","true"
"a73db73b-f95b-4379-bf91-d7187a8993e9","2025-11-14T17:27:15.872168+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, SUM(q.score) AS total_score ORDER BY total_score DESC LIMIT 5""","336.13","complex","Who are the top 5 users with the highest cumulative question scores?","5","buzzoverflow","true"
"13b901ae-d8ce-4afa-9e84-ecee5f397812","2025-11-14T17:19:50.323015+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'reactjs'}) RETURN DISTINCT u.display_name LIMIT 10""","280.91","multi-hop","Which users have asked questions across JavaScript and React tags?","10","buzzoverflow","true"
"c2816011-1433-4434-b1e8-cdddac162fb6","2025-11-14T04:06:10.786823+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}),\n(u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'python'})\nRETURN DISTINCT u.display_name LIMIT 10""","298.88","multi-hop","Identify users who have contributed questions across JavaScript and Python domains","10","buzzoverflow","true"
"b245dd62-ac1b-4331-a132-7481a3eeab3b","2025-11-13T19:14:06.819021+00:00","MATCH (u:User)-[:ASKED]->(q:Question) RETURN avg(u.reputation) AS avg_reputation","378.4","medium","What is the average reputation of users who have asked questions?","1","buzzoverflow","true"
"ddc45a5b-bd92-4db8-ae93-f4c0cece9f24","2025-11-13T19:51:31.122163+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'graphql'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'react'}) RETURN DISTINCT u.display_name LIMIT 10""","304.59","multi-hop","Find users who have asked questions in 'graphql' and 'react' tags","0","buzzoverflow","true"
"e97c9288-73ec-4cc0-9b60-295a3c485b6b","2025-11-14T04:07:12.749285+00:00","MATCH (u:User)-[:ASKED]->(q:Question)\nRETURN avg(u.reputation) AS average_reputation","305.93","medium","What is the average reputation of users who have asked questions?","1","buzzoverflow","true"
"52338fa6-9b9a-4b0d-9059-2d99a1cc28d4","2025-11-16T18:30:25.141562+00:00","""MATCH (u:User) WITH CASE WHEN u.reputation < 100 THEN 'Low' WHEN u.reputation >= 100 AND u.reputation < 500 THEN 'Medium' ELSE 'High' END AS reputation_bracket, COUNT(u) AS user_count ORDER BY user_count DESC RETURN reputation_bracket, user_count""","291.71","medium","How many users are in different reputation brackets?","3","buzzoverflow","true"
"7740c956-4840-4c66-aea2-b1e312da6d90","2025-11-14T17:15:29.108379+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag) WHERE t1 <> t2 RETURN DISTINCT u.display_name, COLLECT(DISTINCT t1.name) AS tags LIMIT 10""","613.05","multi-hop","Who are the users that have asked questions across multiple technology tags?","10","buzzoverflow","true"
"8388d096-5c07-4193-a3ca-ea69b3fc818a","2025-11-13T19:17:40.535112+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","251.54","simple","What is the total number of questions in the database?","1","buzzoverflow","true"
"fbfd42ad-3856-407b-bcad-2bb6ec9c79bd","2025-11-13T19:52:57.189707+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.score > 50 RETURN t.name, COUNT(q) AS high_score_questions ORDER BY high_score_questions DESC LIMIT 10""","347.66","complex","What are the most popular tags for questions with high scores?","3","buzzoverflow","true"
"5c0bbb18-26bd-41a3-ad6d-e98ae95c930e","2025-11-14T17:12:10.027529+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, COUNT(q) AS questions_asked ORDER BY questions_asked DESC LIMIT 5""","320.06","medium","What are the most active users in terms of questions asked?","5","buzzoverflow","true"
"31baf7b0-7f53-46c4-917e-de1cacc97750","2025-11-14T17:13:40.769981+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","300.8","simple","How many questions are in the database?","1","buzzoverflow","true"
"5b711169-fd28-409b-9520-af93d1986bd7","2025-11-14T17:22:04.883066+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WITH u, COLLECT(DISTINCT t.name) AS tags WHERE 'python' IN tags AND 'neo4j' IN tags RETURN u.display_name, tags LIMIT 10""","402.58","multi-hop","Which users have expertise in both Python and Neo4j based on their questions?","0","buzzoverflow","true"
"ef0dfa7e-590e-4e86-b149-05fcd2ee3af6","2025-11-14T17:25:17.394790+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WITH u, COLLECT(DISTINCT t.name) AS tags WHERE SIZE(tags) >= 3 RETURN u.display_name, tags LIMIT 5""","401.96","multi-hop","Identify users who have asked questions with multiple specific tags","5","buzzoverflow","true"
"377930eb-f760-4dbc-9c71-45c92ddd9a09","2025-11-13T19:13:56.144962+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'react'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'typescript'}) RETURN DISTINCT u.display_name LIMIT 10""","260.95","multi-hop","Find users who have asked questions in 'react' and 'typescript' tags","0","buzzoverflow","true"
"6a950c0e-7480-49d3-9a93-a6ec8055ad71","2025-11-16T17:34:54.438700+00:00","MATCH (u:User) RETURN count(u) AS total_users","265.77","simple","How many total users are in the database?","1","buzzoverflow","true"
"d024d97f-9888-4301-91ca-bdd6429e5305","2025-11-14T17:30:36.680837+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH q, COUNT(DISTINCT t) AS tag_count WHERE tag_count > 2 RETURN q.title, q.score, tag_count ORDER BY q.score DESC LIMIT 5""","347.85","complex","Find questions that have more than two tags and sort by their score","5","buzzoverflow","true"
"c81140ca-17d4-4ae8-8db6-bfd94eaa5a36","2025-11-14T17:12:58.977734+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 3""","273.58","medium","What are the top 3 users with the highest reputation?","3","buzzoverflow","true"
"c97c0726-b239-4091-9274-a36751ceed01","2025-11-14T16:54:44.507174+00:00","""MATCH (q:Question)-[:TAGGED]->(t1:Tag), (q)-[:TAGGED]->(t2:Tag) WHERE t1 <> t2 WITH t1.name AS tag1, t2.name AS tag2, COUNT(DISTINCT q) AS co_occurrence WHERE tag1 < tag2 RETURN tag1, tag2, co_occurrence ORDER BY co_occurrence DESC LIMIT 5""","588.87","complex","What are the top 5 tags that appear together most frequently?","5","buzzoverflow","true"
"fc819fbb-30bf-4317-bff5-e7e113d2ad38","2025-11-16T18:34:25.777729+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'java'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'spring'}) RETURN DISTINCT u.display_name LIMIT 10""","290.47","multi-hop","Who are the users that have asked questions in Java and Spring domains?","4","buzzoverflow","true"
"54762148-2b32-4e76-88e0-38745b67c239","2025-11-14T16:52:51.576469+00:00","MATCH (u:User) RETURN count(u) AS total_users","269.72","simple","How many total users are registered on the platform?","1","buzzoverflow","true"
"7a655b00-0bf5-44e0-a77d-20230da36ff4","2025-11-16T18:18:28.777554+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 3""","598.1","complex","What are the top 3 tags with the most questions?","3","buzzoverflow","true"
"396e1b61-1b66-4910-95a3-1fa5fd581861","2025-11-14T17:11:15.755242+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","297.45","simple","What is the total number of questions in the system?","1","buzzoverflow","true"
"93d5ccdc-db45-4825-8640-46d434e12816","2025-11-13T19:17:10.120625+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'python'}) RETURN DISTINCT u.display_name LIMIT 10""","259.29","multi-hop","Identify developers who have expertise in both JavaScript and Python through their questions","10","buzzoverflow","true"
"a32ddfbb-76f0-411f-bd57-ccda5cce8386","2025-11-16T18:19:10.991223+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 3""","264.79","medium","What are the top 3 most active users by reputation?","3","buzzoverflow","true"
"0091f6e4-622a-4c7f-96b2-0326311a9364","2025-11-16T18:27:23.684874+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'typescript'}) RETURN DISTINCT u.display_name""","302.97","multi-hop","Identify users who have asked questions in both 'javascript' and 'typescript' tags","38","buzzoverflow","true"
"305adb37-72c4-4801-8698-2c6bfc2af2ee","2025-11-16T18:33:10.618131+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 3""","318.59","medium","Who are the top 3 users with the highest reputation?","3","buzzoverflow","true"
"0bb12a83-280d-4bc1-96b4-2ca2bd01b7d0","2025-11-13T19:53:07.526461+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'python'}) RETURN DISTINCT u.display_name LIMIT 10""","351.48","multi-hop","Find users who asked questions in both JavaScript and Python tags","10","buzzoverflow","true"
"ef909536-f57f-4ba9-a12a-2a1c534ced2d","2025-11-16T18:32:27.923606+00:00","""MATCH (q:Question)-[:TAGGED]->(t1:Tag), (q)-[:TAGGED]->(t2:Tag) WHERE t1 <> t2 RETURN DISTINCT q.title, collect(DISTINCT t1.name) as tags LIMIT 10""","607.19","multi-hop","What questions are tagged with multiple technology domains?","10","buzzoverflow","true"
"28649e2a-dfeb-43c6-87ce-b73d2c4d03bb","2025-11-13T19:50:46.117374+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'react'}) RETURN DISTINCT u.display_name LIMIT 10""","272.31","multi-hop","Find users who have asked questions in both 'javascript' and 'react' tags","0","buzzoverflow","true"
"171a5532-ba22-4770-8f2c-18f1c7ae4879","2025-11-16T18:21:08.085792+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 1""","272.2","medium","Who is the user with the highest reputation?","1","buzzoverflow","true"
"973bfe7a-6c74-4f4e-9851-a92b95ca339d","2025-11-16T17:36:32.535271+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH t.name AS tag, count(q) AS question_count ORDER BY question_count DESC LIMIT 5 RETURN tag, question_count""","305.48","medium","What are the most common tags used in questions?","5","buzzoverflow","true"
"0323491e-4287-45b3-8374-5221df705cc6","2025-11-13T19:17:19.843396+00:00","""MATCH (q:Question) RETURN q.title, q.score ORDER BY q.score DESC LIMIT 3""","307.72","medium","Find the top 3 highest-scoring questions","3","buzzoverflow","true"
"8e42be0f-83f2-4d34-a231-26e3d8a4e822","2025-11-16T18:28:18.625903+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 1""","287.98","medium","Who is the user with the highest reputation?","1","buzzoverflow","true"
"6bacf0ea-4c3b-4450-8261-87d8264ee253","2025-11-16T17:36:10.338977+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WITH u, collect(DISTINCT t.name) AS unique_tags WHERE size(unique_tags) > 5 RETURN u.display_name, unique_tags, size(unique_tags) AS tag_diversity ORDER BY tag_diversity DESC LIMIT 5""","403.75","multi-hop","Identify users who have asked questions across diverse tag categories","5","buzzoverflow","true"
"35cec86f-e9b3-4dd5-b48c-5c7fd9e68672","2025-11-16T18:26:59.004941+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 5""","269.05","medium","List the top 5 users with the highest reputation","5","buzzoverflow","true"
"4c982d8a-6301-40bb-a458-2ef74f08260f","2025-11-14T17:22:58.128153+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WITH u, COLLECT(DISTINCT t.name) AS tags WHERE 'reactjs' IN tags AND 'graphql' IN tags RETURN u.display_name, tags LIMIT 10""","278.33","multi-hop","Identify developers with expertise across React and GraphQL technologies","10","buzzoverflow","true"
"24ecf80e-5711-4566-8bfd-08618a9d034c","2025-11-14T17:15:53.337634+00:00","""MATCH (q:Question) RETURN q.title, q.score ORDER BY q.score DESC LIMIT 3""","299.41","medium","What are the top 3 highest-scored questions?","3","buzzoverflow","true"
"4bb932c9-ca26-4b8e-b9c9-93eceb6f2862","2025-11-14T03:53:01.445835+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","255.78","simple","What is the total count of questions in the buzzoverflow database?","1","buzzoverflow","true"
"c745babe-0153-4a25-9c18-7f370fcb075a","2025-11-16T18:16:43.299288+00:00","MATCH (q:Question) WHERE q.answered = true RETURN count(q) as answered_questions","362.69","simple","How many questions have been marked as answered?","1","buzzoverflow","true"
"5b00d0c2-5869-47df-b711-ffd0d519da4d","2025-11-14T17:21:42.965334+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 5""","300.61","complex","What are the top 5 most frequently used tags in questions?","5","buzzoverflow","true"
"bd1c651f-7a68-438d-a97e-8ab5af503ddd","2025-11-16T18:23:01.630936+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","258.62","complex","How many questions are in the entire database?","1","buzzoverflow","true"
"00dd0f75-afea-4ede-b5b2-57d21fc033ad","2025-11-14T17:29:48.039769+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, count(q) AS question_count ORDER BY question_count DESC LIMIT 10""","301.09","medium","How many questions are associated with each tag?","10","buzzoverflow","true"
"bcb4846e-b215-4245-853b-0591755707ca","2025-11-16T18:29:05.011696+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","302.25","simple","Count the number of questions in the database","1","buzzoverflow","true"
"4b3dda3d-b00b-4cde-b5a8-cf8c3b344e91","2025-11-14T16:53:01.901391+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 1""","352.54","medium","Who is the user with the highest reputation?","1","buzzoverflow","true"
"6a6e3f91-babc-4ca7-a609-a2163f063c65","2025-11-13T19:50:04.842162+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","299.54","simple","How many questions are in the database?","1","buzzoverflow","true"
"3d784cb4-ffac-4903-a850-ea0bfbc5fd43","2025-11-14T04:06:23.237238+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","301.22","simple","What is the count of all questions in our system?","1","buzzoverflow","true"
"8d93967e-91b4-485a-8dbc-20d1e0145c39","2025-11-16T18:20:01.478751+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.score > 50 RETURN t.name, count(q) AS high_score_questions ORDER BY high_score_questions DESC LIMIT 5""","274.89","complex","What are the most active tags for questions with high scores?","3","buzzoverflow","true"
"69f3e326-4b59-4ca3-8f2c-8ebad706ee72","2025-11-14T17:17:23.198023+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.upVotes > 100 RETURN q.title, q.upVotes, COLLECT(t.name) AS tags ORDER BY q.upVotes DESC LIMIT 5""","404.27","complex","Find questions with more than 100 upvotes and their corresponding tags","0","buzzoverflow","true"
"9649f9b7-8d79-4b81-9ddc-e56d488e7c96","2025-11-16T17:19:23.320263+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, count(q) AS tag_count ORDER BY tag_count DESC LIMIT 5""","300.57","complex","What are the top 5 most frequently used tags in questions?","5","buzzoverflow","true"
"84136507-2cde-4b2d-a9cf-9e3a522036d3","2025-11-16T18:16:33.335865+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'python'}) RETURN DISTINCT u.display_name LIMIT 10""","270.29","multi-hop","Identify developers active in both JavaScript and Python tags","10","buzzoverflow","true"
"b8624594-c158-4866-a971-c895509325bd","2025-11-13T19:16:56.349014+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 5""","301.63","complex","What are the top 5 most frequently used tags in questions?","5","buzzoverflow","true"
"fb6324c9-e0b1-4369-8d07-3928a640e5ae","2025-11-16T17:18:58.311988+00:00","MATCH (t:Tag) RETURN count(t) as total_tags","300.27","simple","How many tags exist in the database?","1","buzzoverflow","true"
"6703766e-dd11-49d6-a33a-feb855e4128d","2025-11-14T17:18:49.918018+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.score > 10 WITH t.name AS tag_name, COUNT(q) AS question_count, AVG(q.score) AS avg_score ORDER BY avg_score DESC LIMIT 5 RETURN tag_name, question_count, avg_score""","348.6","complex","Analyze questions with specific characteristics across different tags","5","buzzoverflow","true"
"952abc51-cd6d-4a3f-b706-7548b114b09e","2025-11-16T18:34:48.652228+00:00","MATCH (t:Tag) RETURN count(t) AS total_tags","256.52","simple","How many total tags exist in the database?","1","buzzoverflow","true"
"0d86c55e-f8be-46cb-b05b-43d38e4b00ee","2025-11-14T04:05:35.489049+00:00","MATCH (u:User) RETURN count(u) AS total_users","253.81","simple","How many total users are registered in the database?","1","buzzoverflow","true"
"3c0c406d-d457-4a56-ab1d-4c989644af99","2025-11-14T17:20:02.644687+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","297.28","simple","Count the total number of questions in the platform","1","buzzoverflow","true"
"7b55aee4-9686-4b2d-be14-2fec7e37adca","2025-11-16T18:34:06.840973+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.score > 10 RETURN t.name, count(q) AS high_score_questions ORDER BY high_score_questions DESC LIMIT 5""","348.98","complex","What are the top 5 most frequently used tags for questions with a score above 10?","5","buzzoverflow","true"
"9e8fe412-cd17-494f-aaae-39d532b1fdf4","2025-11-16T18:25:01.836506+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WITH u, COUNT(DISTINCT t) AS tag_count WHERE tag_count >= 3 RETURN u.display_name, tag_count ORDER BY tag_count DESC LIMIT 5""","351.94","multi-hop","Which users have asked questions with at least three different tags?","5","buzzoverflow","true"
"b3c6698e-fc2f-4870-8488-34c6f76ea209","2025-11-14T17:23:55.020207+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 1""","298.14","medium","Who is the user with the highest reputation?","1","buzzoverflow","true"
"9f1b3ede-5bf2-4d29-826f-c522e5350727","2025-11-14T17:16:41.394160+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, SUM(q.upVotes) AS total_upvotes ORDER BY total_upvotes DESC LIMIT 5""","354.33","complex","Which tags have the highest total upvotes across all questions?","5","buzzoverflow","true"
"cce1602d-37b7-4d8e-a8fa-1992be72eaba","2025-11-16T17:18:48.721209+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'reactjs'}) RETURN DISTINCT u.display_name LIMIT 10""","267.89","multi-hop","Find users who have asked questions in both JavaScript and React tags","10","buzzoverflow","true"
"62ab9018-95d7-4d13-8995-39906ebcb1de","2025-11-14T17:23:23.547334+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH t.name AS tag, COUNT(q) AS total_questions, SUM(CASE WHEN q.answered = true THEN 1 ELSE 0 END) AS answered_questions RETURN tag, total_questions, answered_questions, (answered_questions * 1.0 / total_questions * 100) AS answer_percentage ORDER BY answer_percentage DESC LIMIT 5""","660.81","complex","Which tags have the highest percentage of answered questions?","5","buzzoverflow","true"
"28981e34-1342-4f1a-837a-18209ee9d2fd","2025-11-16T18:26:46.411144+00:00","MATCH (q:Question) WHERE q.answered = true RETURN count(q) AS answered_questions","263.52","simple","How many questions have been answered?","1","buzzoverflow","true"
"672f7220-9689-45c4-8e96-26bbb070b56d","2025-11-14T17:14:34.479992+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH t, q, q.upVotes AS upvotes ORDER BY upvotes DESC WITH t, collect({question: q, upvotes: upvotes})[0..3] AS top_questions UNWIND top_questions AS top RETURN t.name AS tag, top.question.title AS question_title, top.upvotes AS upvotes""","5630.72","complex","What are the top 3 most upvoted questions for each tag?","2854","buzzoverflow","true"
"554f3e58-1cd8-4d9d-a74c-a4fb94095dee","2025-11-14T16:54:19.833535+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'reactjs'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'graphql'}) RETURN DISTINCT u.display_name LIMIT 10""","348.57","multi-hop","Who are the developers working with both React and GraphQL technologies?","10","buzzoverflow","true"
"79c430a8-b423-44f6-9b08-45618f2f8a57","2025-11-14T17:13:51.736507+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.favorites > 50 RETURN t.name, count(q) AS favorite_question_count ORDER BY favorite_question_count DESC LIMIT 5""","297.82","complex","What are the top 5 tags on questions with more than 50 favorites?","0","buzzoverflow","true"
"38f6b44d-44c8-4e68-80e1-16ae2e4ed2b9","2025-11-16T18:21:43.518274+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'react'}) RETURN DISTINCT u.display_name""","329.72","multi-hop","Identify users who have posted questions across 'javascript' and 'react' domains?","0","buzzoverflow","true"
"c7c52f3e-9b6c-4bd7-a1a9-53f86ca6ed9b","2025-11-16T18:25:51.935482+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","259.54","simple","How many unique questions exist in the buzzoverflow platform?","1","buzzoverflow","true"
"1d552448-ea00-471c-85be-aeb154c325e2","2025-11-14T17:13:20.892847+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'python'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'neo4j'}) RETURN DISTINCT u.display_name""","297.4","multi-hop","Find users who asked questions tagged with both 'python' and 'neo4j'","0","buzzoverflow","true"
"453f79c5-6b6a-40ba-b68d-91eeba68feab","2025-11-14T17:25:05.820834+00:00","""MATCH (q:Question) RETURN q.title, q.score ORDER BY q.score DESC LIMIT 3""","301.59","complex","Find the top 3 questions with the highest scores","3","buzzoverflow","true"
"be2428fd-c162-4048-87da-249d0a59171e","2025-11-14T17:17:03.505604+00:00","MATCH (u:User) RETURN count(u) AS total_users","266.75","simple","How many total users are in the buzzoverflow database?","1","buzzoverflow","true"
"3a4ad863-3071-4ae8-aaac-9108f8368af4","2025-11-14T17:18:33.520393+00:00","MATCH (u:User)-[:ASKED]->(q:Question) RETURN avg(u.reputation) AS average_reputation","292.04","medium","What is the average reputation of users who asked questions?","1","buzzoverflow","true"
"38bad976-5e62-430d-8106-803c994e734d","2025-11-16T18:31:14.496859+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, count(q) as question_count ORDER BY question_count DESC LIMIT 5""","293.98","medium","What are the top 5 tags with the most questions?","5","buzzoverflow","true"
"0c0ac7f8-c7a9-498c-ae9b-7d526a13651a","2025-11-16T18:25:12.817615+00:00","MATCH (u:User)-[:ASKED]->(q:Question) RETURN AVG(u.reputation) AS avg_user_reputation","314.18","medium","Find the average reputation of users who asked questions","1","buzzoverflow","true"
"e3a21427-46ca-4783-84f1-e5ff2c5d4857","2025-11-14T17:26:33.595342+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, COUNT(q) AS tag_count ORDER BY tag_count DESC LIMIT 5""","306.39","complex","What are the top 5 most frequently used tags?","5","buzzoverflow","true"
"d664d240-d868-4802-b505-77215fd5c2dd","2025-11-16T18:15:24.696142+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, COUNT(q) AS questions_asked ORDER BY questions_asked DESC LIMIT 5""","300.73","medium","What are the most active users based on the number of questions they've asked?","5","buzzoverflow","true"
"eb331a77-6c73-46d8-9120-12742c5e1f1e","2025-11-14T04:05:56.551556+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) \nWHERE t.name IN ['java', 'python', 'javascript', 'c++', 'ruby'] \nRETURN q.title, q.score, t.name \nORDER BY q.score DESC LIMIT 3""","284.13","complex","What are the top 3 highest-scored questions tagged with programming languages?","3","buzzoverflow","true"
"b385cae1-2160-4f9f-969e-635b472c358e","2025-11-14T17:30:00.126553+00:00","""MATCH (q:Question) WHERE q.upVotes > 10 RETURN q.title, q.score, q.upVotes ORDER BY q.score DESC LIMIT 5""","298.52","complex","What are the top 5 highest-scoring questions with more than 10 upvotes?","5","buzzoverflow","true"
"26f47bec-4848-4c7d-93f0-4fa7951241bc","2025-11-13T19:51:07.220371+00:00","""MATCH (u:User) WHERE u.reputation > 1000 WITH u, size([(u)-[:ASKED]->(q:Question) WHERE q.answered = true | q]) AS answered_questions RETURN u.display_name, u.reputation, answered_questions ORDER BY answered_questions DESC LIMIT 5""","311.23","complex","Find top 5 users with reputation over 1000 who have answered the most questions","5","buzzoverflow","true"
"97169190-7a07-495e-bba4-46f216f42236","2025-11-14T17:10:35.719876+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 3""","300.27","medium","Who are the top 3 users with the highest reputation?","3","buzzoverflow","true"
"0ce4572d-141d-414b-a245-2a1bea5234ab","2025-11-16T18:24:46.807992+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.score > 10 RETURN t.name, AVG(q.score) AS avg_score, COUNT(q) AS high_score_questions ORDER BY high_score_questions DESC LIMIT 5""","301.24","complex","What are the top 5 tags for questions with high scores?","5","buzzoverflow","true"
"1ce83b64-7d2b-48f7-b29b-6441a8337d00","2025-11-16T17:19:35.030869+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'graphql'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'apollo'}) RETURN DISTINCT u.display_name LIMIT 10""","298.82","multi-hop","Find users who have asked questions in both GraphQL and Apollo tags","10","buzzoverflow","true"
